id,city,DOB,address,longitude,sex,state,latitude,name,collection_id,email
101565,North Pole,1989-05-08T22:11:38Z,"1852 TESORO CT,APT J 335",-147,F,Alaska,65,"OPATZ,CLUAM A",V_Participant,
101567,Fairbanks,1989-08-08T22:11:38Z,P O BOX 8664,-148,F,Alaska,65,"CHESSER,JULIA PEREZ ",V_Participant,
101569,Fairbanks,1989-08-08T22:11:38Z,5627 NW 86TH ST STE 200,-148,F,Alaska,65,"ST LORANT,JOHNNEKA M",V_Participant,
101570,Fairbanks,1991-02-08T22:11:38Z,3618 GILBERT COURT,-148,M,Alaska,65,"BALBERAN,BIZHAN ",V_Participant,
101571,Fairbanks,1990-11-08T22:11:38Z,7125 E SHEA BLVD #102,-148,F,Alaska,65,"BENTHEIN,OLALLA D",V_Participant,
101574,Two Rivers,1989-02-08T22:11:38Z,30000 KASSON RD  APT 135,-147,M,Alaska,65,"NIKITCHUK,QIAO N",V_Participant,
101576,Fairbanks,1990-03-08T22:11:38Z,8391 THORNTON AVE,-148,M,Alaska,65,"SHABTAI,NAFISA ",V_Participant,
101577,Fairbanks,1991-02-08T22:11:38Z,3200 MCLEOD DR,-148,F,Alaska,65,"VALETON,JAHMEL ",V_Participant,
101578,Haines,1989-03-08T22:11:38Z,2432 RIO BRANCHA,-136,M,Alaska,59,"KAYLOR,THE ESTATE OF STEVEN ",V_Participant,
101580,Juneau,1989-04-08T22:11:38Z,1755 NORIEGA ST,-134,M,Alaska,58,"KUILAN BROMLEY,VILA ",V_Participant,
101581,Juneau,1990-02-08T22:11:38Z,2015 HYDE PARK PL,-134,F,Alaska,58,"KORFF,LEVONTAE M",V_Participant,
101583,Juneau,1988-12-08T22:11:38Z,"157 NOVATO STREET  APT#1,4308 LORENZITTI DR",-134,F,Alaska,58,"BUHSE,YENIFER ",V_Participant,
101584,Auke Bay,1990-10-08T22:11:38Z,7640 SANTA THERESA DR,-135,M,Alaska,58,"AMASAKI,AN TUE R",V_Participant,
101586,Juneau,1990-01-08T22:11:38Z,P O BOX 141106,-134,M,Alaska,58,"JUNGFERMAN,AMBER PIAZZA M",V_Participant,
101587,Anchor Point,1991-02-08T22:11:38Z,2152 PENNY LANE,-152,F,Alaska,60,"HOGLAND,GIANNCARLO ",V_Participant,
101590,Homer,1990-09-08T22:11:38Z,1770 TOBY DRIVE,-151,M,Alaska,60,"STAPLETON JR,ORENA L",V_Participant,
101594,Moose Pass,1989-03-08T22:11:38Z,830 SUTTER ST #,-149,M,Alaska,61,"KVIZMAH,RALISHEEDA S",V_Participant,
101595,Nikiski,1990-01-08T22:11:38Z,2182 ROYAL WOOD LN,-151,F,Alaska,61,"SHANEK,VLADISLAV ",V_Participant,
101596,Ninilchik,1991-09-08T22:11:38Z,6006 INTERNATIONAL BLVD. #209,-152,M,Alaska,60,"HALPAINE,KERSTIN M",V_Participant,mlskaufmann@yahoo.com
101598,Seward,1991-02-08T22:11:38Z,1521 W KENTUCKY,-149,M,Alaska,60,"MERPORT,XIANGKAI ",V_Participant,
101600,Sterling,1990-09-08T22:11:38Z,Acct. No. 080995,-151,M,Alaska,61,"FORMICANI,EILEEN MARY D",V_Participant,
101601,Tyonek,1990-05-08T22:11:38Z,3681 DELMONT AVE,-151,F,Alaska,61,"GULA,KIELE M",V_Participant,
101602,Ketchikan,1989-02-08T22:11:38Z,325 BALTUSOOL DR,-132,M,Alaska,55,"LORET DE MOLA,SHAZIA ",V_Participant,
101606,Karluk,1991-01-08T22:11:38Z,16459 FERRIS AV,-154,M,Alaska,58,"POULOS,KARI ",V_Participant,
101607,Kodiak,1991-09-08T22:11:38Z,202 CALVERT DR APT 109,-153,F,Alaska,58,"WEISNER,NE'SHAUN E",V_Participant,
101608,Kodiak,1991-09-08T22:11:38Z,2547 NEW HEATHER,-152,M,Alaska,58,"MOWERY,DOMENIQUE ",V_Participant,
101610,Old Harbor,1990-03-08T22:11:38Z,1676 GROVE ST,-153,M,Alaska,57,"SCHOWENGERDT,SIOBHAIN D",V_Participant,
101611,Ouzinkie,1991-11-08T22:11:38Z,163 MARQUETTE AVE.,-153,F,Alaska,58,"YEMANE,TERRENCE A",V_Participant,
101612,Kodiak,1991-05-08T22:11:38Z,595 N. DOBSON RD.  #C48,-152,M,Alaska,58,"DAMIANO,HAO BIN ",V_Participant,
101613,Alakanuk,1989-06-08T22:11:38Z,9027 PURDY LANE,-165,F,Alaska,63,"CATAFI,LO N",V_Participant,
101615,Emmonak,1990-01-08T22:11:38Z,3845 ANNAPOLIS CT.,-165,F,Alaska,63,"CEJA MACIEL,VEISINIA J",V_Participant,
101616,Marshall,1990-09-08T22:11:38Z,7871 CROSSRIDGE RD,-162,M,Alaska,62,"WADLEY,JAHMAHRI L",V_Participant,
101618,Kotlik,1991-01-08T22:11:38Z,"5301 F ST., #319",-164,M,Alaska,63,"WALLAT,ELIEN J",V_Participant,
101620,Pilot Station,1990-09-08T22:11:38Z,"2740 W FOSTER, STE 305",-163,M,Alaska,62,"MANCIU,MESHAWN JOSEPH",V_Participant,
101621,Russian Mission,1989-03-08T22:11:38Z,4105 JUSTIN WAY,-161,F,Alaska,62,"PABON,SEANTISHA H",V_Participant,
101622,Saint Marys,1991-08-08T22:11:38Z,32 HARMONY,-163,M,Alaska,62,"GURGHIS,CHANDLOR J",V_Participant,
101623,Scammon Bay,1989-03-08T22:11:38Z,2620 S BRISTOL STREET,-166,F,Alaska,62,"PAVLUKEVICH,CLAUDIA D",V_Participant,
101624,Nunam Iqua,1990-11-08T22:11:38Z,1002 RIDGEVIEW DRIVE,-152,M,Alaska,59,"LUBBE,RAUL SR A",V_Participant,
101625,Chignik Lake,1991-06-08T22:11:38Z,704 WEBSTER,-159,F,Alaska,56,"ALLARD-KESSINGER,ALPHEUS E",V_Participant,
101627,Chignik,1988-12-08T22:11:38Z,23928 LYONS AVE #110,-158,F,Alaska,56,"WORSHAM JR,YASH J",V_Participant,
101628,Chignik Lagoon,1990-03-08T22:11:38Z,6421 FRIDAY CIR,-157,M,Alaska,58,"RISING,KINDRA L",V_Participant,
101629,Egegik,1989-10-08T22:11:38Z,2001 SANTA MONICA BLVD #665W,-157,F,Alaska,58,"EFSTATHIU,CLYDETTE E",V_Participant,
101630,Iliamna,1991-09-08T22:11:38Z,1073 DISCOVERY WAY,-155,M,Alaska,60,"TROIANO,LANAEE R",V_Participant,
101631,Levelock,1990-02-08T22:11:38Z,332 ROUNDHILL CT,-157,F,Alaska,59,"AGUILERA,GORJE A",V_Participant,
101634,Perryville,1991-09-08T22:11:38Z,324 KAUMANA DRI,-159,M,Alaska,56,"EQUIZABAL,MELAKE C",V_Participant,
101635,Pilot Point,1990-01-08T22:11:38Z,402 SOUTH 2ND APT A,-157,F,Alaska,58,"HOLBACK,NIKSA L",V_Participant,
101636,Port Alsworth,1991-08-08T22:11:38Z,349 TAYLOR AVENUE,-154,M,Alaska,60,"BEIER,VINEET A",V_Participant,
101637,Wasilla,1990-11-08T22:11:38Z,2102 W LOOP 289,-150,F,Alaska,62,"DIBENE,SELAM ",V_Participant,
101639,Palmer,1990-02-08T22:11:38Z,PO BOX 1560,-149,F,Alaska,62,"BLANZENSKI,BERNIS N",V_Participant,
101640,Big Lake,1989-04-08T22:11:38Z,16930 ROAD 26,-150,M,Alaska,62,"PALMA,DELLENY R",V_Participant,cell phone
101641,Wasilla,1990-05-08T22:11:38Z,381 HIGHLAND RD,-149,F,Alaska,62,"TORRES JR.,JUDY P",V_Participant,joysamuelson@cableone.net
101642,Skwentna,1991-06-08T22:11:38Z,1417 SHERMAN,-151,M,Alaska,62,"GUTIERREZ-CORRAL,RACHAEL B",V_Participant,JOYSAMUELSON@CABLEONE.NET
101643,Sutton,1989-12-08T22:11:38Z,1515 SCOTT STREET,-149,F,Alaska,62,"LORIS,NIALA A",V_Participant,
101644,Talkeetna,1990-03-08T22:11:38Z,350 FALGREN AVE,-150,M,Alaska,62,"OWALEON,MARYSIA I",V_Participant,
101645,Trapper Creek,1991-08-08T22:11:38Z,2468 W BAYSHORE RD APT 8,-150,F,Alaska,62,"WAGMAN,SOTHA M",V_Participant,
101646,Wasilla,1989-11-08T22:11:38Z,4209 SALGADO AVE,-149,M,Alaska,62,"ANDING,WHITNEY J",V_Participant,
101650,Stebbins,1991-06-08T22:11:38Z,660 MORAGA RD. #11,-162,M,Alaska,64,"FIANCE,KYLI A",V_Participant,
101654,Koyuk,1989-06-08T22:11:38Z,413 HILLCREST RD,-161,M,Alaska,65,"GRAVIANO JR,PUANANI C",V_Participant,
101656,Savoonga,1991-01-08T22:11:38Z,11328 KENYON WAY #B,-170,M,Alaska,64,"SARDINA,SHALIYAH S",V_Participant,
101657,Shaktoolik,1991-02-08T22:11:38Z,26691 PLAZA #205,-161,F,Alaska,64,"MONDLOCH,DERANTE A",V_Participant,
101659,Teller,1990-06-08T22:11:38Z,P.O. BOX 994307,-166,F,Alaska,65,"SCHLOSSER III,DONELL E",V_Participant,
101660,Wales,1990-09-08T22:11:38Z,2615 S MILLER ST #108,-168,M,Alaska,66,"CHOME,TYWANA H",V_Participant,
101661,White Mountain,1991-10-08T22:11:38Z,3103 GLORIA TER,-163,F,Alaska,65,"ISON,MUMHAMMAD ",V_Participant,
101662,Brevig Mission,1991-01-08T22:11:38Z,"32517 SYCAMORE,UNIT 713-2",-166,M,Alaska,65,"MERAZKA,TREVONE ",V_Participant,
101663,Anaktuvuk Pass,1989-09-08T22:11:38Z,15525 POMERADO RD #B1,-152,F,Alaska,68,"MILLIAN,HERMENEGILD R",V_Participant,
101664,Barrow,1989-07-08T22:11:38Z,BOX 76,-157,M,Alaska,71,"BERTACCO,CAIAPHAS N",V_Participant,
101665,Prudhoe Bay,1991-11-08T22:11:38Z,2036 WOODSIDE DR,-149,F,Alaska,70,"PARSELS,ASAKA Z",V_Participant,
101667,Point Lay,1991-09-08T22:11:38Z,10840 COCOON ST,-163,F,Alaska,70,"DORBAND,GEOVANY ",V_Participant,
101668,Point Hope,1990-11-08T22:11:38Z,"315 ULUNIU ST., #209",-167,M,Alaska,68,"PYBRUM,JANETTA ",V_Participant,
101670,Nuiqsut,1990-11-08T22:11:38Z,407 EASTMAN LN #7,-151,M,Alaska,70,"LIMERICK,JASPER JR F",V_Participant,
101671,Atqasuk,1991-06-08T22:11:38Z,3535 LAS VEGAS BLVD S,-157,F,Alaska,70,"CORNISH JR,KYLIA A",V_Participant,
101000,Aredale,1991-01-08T22:11:38Z,6441 JACK HILL DR,-93,M,Iowa,43,"BARTELMIE,JAMEIL P",V_Participant,
101002,Bristow,1989-02-08T22:11:38Z,1900 COULTER SUITE D,-93,M,Iowa,43,"MC CLISH,AIRIANA M",V_Participant,
101004,Dumont,1991-04-08T22:11:38Z,14011 S VAN NESS AVE,-93,M,Iowa,43,"ZULOVIC,RUSSZARRIA Z",V_Participant,
101005,Greene,1990-04-08T22:11:38Z,25658  BUERER LANE,-93,F,Iowa,43,"LE VASH,SHAMICKA A",V_Participant,
101006,Kesley,1991-02-08T22:11:38Z,635 LASSEN LN STE 100,-93,M,Iowa,43,"SIMMS, III,ALMA JR F",V_Participant,
101007,New Hartford,1990-11-08T22:11:38Z,1006 TOPSAIL DRIVE,-93,F,Iowa,43,"MESTAZ,TIFANI J",V_Participant,
101008,Parkersburg,1990-12-08T22:11:38Z,2700 EAST LELAND ,-93,M,Iowa,43,"WITKOWSKI,TEQUINA C",V_Participant,
101009,Shell Rock,1989-11-08T22:11:38Z,2383 LOMITA BL #111,-93,F,Iowa,43,"CAMPRINI,TOYHANNA ",V_Participant,
101011,Jolley,1990-05-08T22:11:38Z,1903 GLENWOOD DR,-95,F,Iowa,42,"GILE,BREYANNA T",V_Participant,
101012,Knierim,1989-01-08T22:11:38Z,1000 ELLIOTT RD UNIT B,-94,M,Iowa,42,"DARTEZ,LENNETH J",V_Participant,
101014,Manson,1991-03-08T22:11:38Z,2 Theatre Sq. #322,-95,M,Iowa,43,"UROFF,YUSHU J",V_Participant,
101016,Rockwell City,1991-05-08T22:11:38Z,"3036 VAN SANSUL AVE 8,#10",-95,M,Iowa,42,"PECHAR,SHREY ",V_Participant,
101017,Somers,1989-09-08T22:11:38Z,"332 ALTA MESA,BLDG 25 #458",-94,F,Iowa,42,"PUSLEY,HARVIN A",V_Participant,
101019,Lohrville,1990-11-08T22:11:38Z,6021 BIRDCAGE ST.  #92,-95,F,Iowa,42,"SANDBLOM,CHANTIY ",V_Participant,
101020,Coon Rapids,1990-05-08T22:11:38Z,PO BOX 936,-95,M,Iowa,42,"PERRINE KATHER,JAYANTHI S",V_Participant,
101022,Arcadia,1989-06-08T22:11:38Z,2350 PROFESSIONAL DR #100,-95,M,Iowa,42,"CONESA,TINEKA E",V_Participant,
101023,Breda,1989-07-08T22:11:38Z,3033 LA SELVA ST #206,-95,F,Iowa,42,"SCHERCK,KURT ",V_Participant,
101026,Halbur,1990-02-08T22:11:38Z,1788 PINE AVENUE,-95,M,Iowa,42,"BAMBO,URIAH M",V_Participant,
101028,Lidderdale,1988-12-08T22:11:38Z,3269 BEGONIA CIR,-95,M,Iowa,42,"SEILHEIMER,QINGTONG A",V_Participant,
101029,Manning,1990-11-08T22:11:38Z,1412 LINCOLN AVENUE,-95,F,Iowa,42,"SEPE,QIFENG ",V_Participant,
101031,Templeton,1991-01-08T22:11:38Z,803 WAINGARTH WAY,-95,F,Iowa,42,"SINGSON,AEAH E",V_Participant,
101032,Anita,1989-12-08T22:11:38Z,P O BOX 7121,-95,M,Iowa,41,"GHIRALDELLO,DAMEONN L",V_Participant,
101033,Atlantic,1990-08-08T22:11:38Z,207-6 MONTEREY ROAD,-95,F,Iowa,41,"PADVA,TEJAY J",V_Participant,
101034,Wiota,1989-11-08T22:11:38Z,1304 S SHIELDS STREET,-95,M,Iowa,41,"NEWINGTON,ROJON ",V_Participant,
101036,Massena,1989-08-08T22:11:38Z,333 ALTURAS AVE,-95,M,Iowa,41,"BARRELL,AICELLE ANN M",V_Participant,
101037,Griswold,1989-02-08T22:11:38Z,2280 VALLEYWOOD,-95,F,Iowa,41,"MORENO-OLEA,THAER J",V_Participant,
101038,Lewis,1989-07-08T22:11:38Z,456 GLORIA CIRCLE,-95,M,Iowa,41,"KARAIAKOUBIAN,DIJON ",V_Participant,
101040,Clarence,1991-07-08T22:11:38Z,1811 MISSION DR,-91,M,Iowa,42,"MENDENHALL,JISELLE ",V_Participant,
101043,Stanwood,1991-03-08T22:11:38Z,909 HYDE STDEPT 234,-91,F,Iowa,42,"DEFEWSOR,JONIECE H",V_Participant,
101045,Bennett,1988-12-08T22:11:38Z,,-91,F,Iowa,42,"ZANGER,WILMOND ",V_Participant,
101047,Tipton,1990-08-08T22:11:38Z,1889 WEST QUEEN CREEK ROAD #1122,-91,F,Iowa,42,"SABLA,DANICA ",V_Participant,
101048,Mason City,1991-05-08T22:11:38Z,1116 E PICO AVE,-93,M,Iowa,43,"GAMMILL,MANNA M",V_Participant,
101049,Mason City,1989-08-08T22:11:38Z,720 MODOC STREET,-93,F,Iowa,43,"PHILLIPS-VANPELT,BRACKEM ",V_Participant,
101051,Dougherty,1991-07-08T22:11:38Z,710 DEL MAR AVE,-93,F,Iowa,43,"LAFOLLEY,DON JUAN ",V_Participant,
101052,Meservey,1991-01-08T22:11:38Z,21961 VICTORY DRIVE,-93,M,Iowa,43,"CAFFARO,LUDVIK A",V_Participant,
101053,Plymouth,1991-06-08T22:11:38Z,801 AVON STREET,-93,F,Iowa,43,"O'BRIEN-SCHUBER,JENARO ",V_Participant,
101055,Rockwell,1991-04-08T22:11:38Z,920 KEIKO ST,-93,F,Iowa,43,"ARVISU,ROWDY A",V_Participant,
101056,Swaledale,1989-05-08T22:11:38Z,4335 ALUM ROCK,-93,M,Iowa,43,"SCHWERING,NASTASSIA ",V_Participant,
101057,Thornton,1989-08-08T22:11:38Z,12106 NORTHEAST MARX STREET,-93,F,Iowa,43,"FRANCARD,PEGGISU ",V_Participant,
101059,Aurelia,1990-01-08T22:11:38Z,2468 MONTROSE AVE #B2,-95,F,Iowa,43,"HERNANDEZ ALVAR,CLAIR J",V_Participant,
101060,Cherokee,1990-06-08T22:11:38Z,412 HELEN DR,-96,M,Iowa,43,"DE GARMO-METCALF,FABIOLA J",V_Participant,
101062,Larrabee,1991-07-08T22:11:38Z,315 PIERCE RD  #4,-96,M,Iowa,43,"SMERKER,BRENNON E",V_Participant,
101063,Marcus,1990-05-08T22:11:38Z,27691 DEL NORTE CRT,-96,F,Iowa,43,"CARRIKEN,SHETHAR B",V_Participant,
101065,Quimby,1989-03-08T22:11:38Z,3000 MOORPARK AVE,-96,F,Iowa,43,"TORRES RAYOS,AIVER P",V_Participant,
101066,Washta,1990-09-08T22:11:38Z,22560 STA CLARA ST,-96,M,Iowa,43,"HERBERG,OLENA L",V_Participant,
101067,Alta Vista,1989-08-08T22:11:38Z,1055 NORTH WASHINGTON BL,-92,F,Iowa,43,"CERRATO,WESTIN J",V_Participant,
101070,Nashua,1990-11-08T22:11:38Z,612 S COCHRAN #404,-93,M,Iowa,43,"SHUBA,MEI FUNG C",V_Participant,
101071,New Hampton,1989-02-08T22:11:38Z,525 LARSEN RD ,-92,F,Iowa,43,"VIDAL,MARVIN JABEZ J",V_Participant,
101072,North Washington,1990-07-08T22:11:38Z,688 COYOTE ROAD,-92,M,Iowa,43,"DULAY,AFTON C",V_Participant,
101073,Lawler,1990-11-08T22:11:38Z,7518 BORIS COUR,-92,F,Iowa,43,"SANCHEZ-CHOMBO,ANTRANETTA A",V_Participant,
101074,Murray,1990-03-08T22:11:38Z,"355 GELLERT BLVD., #108",-94,M,Iowa,41,"ROMAGOSA JR,JONAVEN M",V_Participant,
101075,Osceola,1990-07-08T22:11:38Z,6142 GLENBROOK,-94,F,Iowa,41,"ISEH,TYISHA M",V_Participant,
101077,Peterson,1990-03-08T22:11:38Z,SUMMER 06,-95,F,Iowa,43,"SOUSA,TENPA A",V_Participant,
101079,Dickens,1989-08-08T22:11:38Z,1076 WASHINGTON ST,-95,F,Iowa,43,"NICHOLS,DESILVA M",V_Participant,505/429-2127 cell
101080,Everly,1991-02-08T22:11:38Z,"978 2ND STREET, SUITE 300",-95,M,Iowa,43,"MOSCHETTI,BLAKE J",V_Participant,
101081,Fostoria,1990-05-08T22:11:38Z,"6472 HORSESHOE BAR RD,RD",-95,F,Iowa,43,"CALAIS,FARRAH D",V_Participant,
101083,Greenville,1990-01-08T22:11:38Z,1001 SE 15TH #9,-95,F,Iowa,43,"CARAVAI,BAKTHER RYAN",V_Participant,
101084,Royal,1989-01-08T22:11:38Z,36 CAPITOL,-95,M,Iowa,43,"HINOJOSO,PETER ANTHONY A",V_Participant,
101085,Webb,1990-11-08T22:11:38Z,2400 MC BRIDE L,-95,F,Iowa,43,"DASH,KIM-MARIE A",V_Participant,
101086,Edgewood,1990-11-08T22:11:38Z,151 87TH ST 4,-91,M,Iowa,43,"RAZUMOVSKY,EDGERIN GLENN T",V_Participant,
101087,Elkader,1990-04-08T22:11:38Z,107 STATON DR,-91,F,Iowa,43,"PITTMAN JR,YOLONDA A K",V_Participant,
101090,Garber,1990-01-08T22:11:38Z,25 BACAL CT.,-91,M,Iowa,43,"DEELEY,SHAEN D",V_Participant,
101091,Garnavillo,1989-12-08T22:11:38Z,1240 DE NEO ST,-91,F,Iowa,43,"SHEDRICK,SAYPHONG ",V_Participant,
101092,Guttenberg,1989-08-08T22:11:38Z,1887 SO LAS PINA,-91,M,Iowa,43,"CASTRONAJERA,TORREY ",V_Participant,
101094,Saint Olaf,1991-11-08T22:11:38Z,3300 WEBSTER STREET #602,-91,M,Iowa,43,"SHUMASAKI,WEI JING R",V_Participant,
101095,Strawberry Point,1989-08-08T22:11:38Z,250 HAZELTON CT,-92,F,Iowa,43,"FEUSI,RTZIRY M",V_Participant,
101096,Volga,1990-11-08T22:11:38Z,P O BOX 494752,-92,M,Iowa,43,"STEINHAUER,JULIETTA G",V_Participant,
101097,Luana,1991-11-08T22:11:38Z,1490 COLOMA ROAD,-91,F,Iowa,43,"LEANG,CATELYN E",V_Participant,
101098,Mc Gregor,1991-10-08T22:11:38Z,1208 FLOYD AVENUE #C9,-91,M,Iowa,43,"BRIONES SR,LAKEYA F",V_Participant,
101100,Monona,1989-12-08T22:11:38Z,18 TECHNOLOGY WAY #126,-91,M,Iowa,43,"BHATTACHARYA,LATOYA M",V_Participant,
101101,Delmar,1989-08-08T22:11:38Z,145 SHAW AVENUE #B1-B2,-91,F,Iowa,42,"POTTHARST,AARIC J",V_Participant,
101102,Lost Nation,1991-04-08T22:11:38Z,"111 ANZA BLVD., SUITE 210",-91,M,Iowa,42,"KROHN-POPE,CALLINA ",V_Participant,
101104,Bryant,1989-09-08T22:11:38Z,966 RIVER AVE,-90,M,Iowa,42,"SHUBERT,LIONA ",V_Participant,
101105,Calamus,1991-05-08T22:11:38Z,PO BOX 79575,-91,F,Iowa,42,"GLENARD,DINH ",V_Participant,
101107,Charlotte,1989-05-08T22:11:38Z,1405 W CENTER ST APT 229,-90,F,Iowa,42,"WAAGE,ELZORA ",V_Participant,
101108,Clinton,1989-08-08T22:11:38Z,123 N ELLSWORTH AVE,-90,M,Iowa,42,"MARTORELLO,MONNEE ",V_Participant,
101110,Clinton,1989-07-08T22:11:38Z,7030 MIDDLECOFF WY,-90,M,Iowa,42,"MCREAKEN,DANYELE B",V_Participant,
101111,Clinton,1991-10-08T22:11:38Z,250 N FIARGROUNDS RD #3,-90,F,Iowa,42,"ENGBERG,JESEKA ",V_Participant,
101113,Goose Lake,1989-03-08T22:11:38Z,303 HILLSDALE D,-90,F,Iowa,42,"NUESA,KALIB C",V_Participant,
101114,Grand Mound,1989-05-08T22:11:38Z,5420 SAWTOOTH CT,-91,M,Iowa,42,"HARRITY,JOYCIE ",V_Participant,
101117,Welton,1991-01-08T22:11:38Z,9135 PISCATAWAY RD #300,-91,F,Iowa,42,"REID,LENARD D",V_Participant,
101119,Aspinwall,1990-09-08T22:11:38Z,PO BOX 701221,-95,F,Iowa,42,"JAYNE J BRISTO,JANIA ",V_Participant,
101120,Charter Oak,1991-10-08T22:11:38Z,1506 MULBERRY DR,-96,M,Iowa,42,"MCHARRY,DERREN D",V_Participant,
101122,Denison,1990-12-08T22:11:38Z,5 MARCIA WAY #152,-95,M,Iowa,42,"MAGANA-ESPINOZA,OGANES JEFFREY",V_Participant,
101123,Kiron,1990-06-08T22:11:38Z,273 EAST 2ND ST,-95,F,Iowa,42,"SALZWEDEZ,CANNON M",V_Participant,
101126,Schleswig,1990-11-08T22:11:38Z,588 MISSION PLACE,-95,M,Iowa,42,"MYCHAJLONKA,SEPHORA C",V_Participant,
101129,Arion,1990-02-08T22:11:38Z,"1070 SAN MIGUEL,414 PLEASANT HILL RD",-95,F,Iowa,42,"PACIONI,EDUVIJES R",V_Participant,
101130,Dow City,1991-01-08T22:11:38Z,149112  AUDERINE CIRCLE,-95,M,Iowa,42,"CATOLICO,ABRENNA I",V_Participant,
101131,Adel,1989-06-08T22:11:38Z,"156 MILL STREET,414 PLEASANT HILL RD",-94,F,Iowa,42,"RUBINSTEIN,CHYNAH ",V_Participant,
101132,Booneville,1991-04-08T22:11:38Z,"1757 AVIAN HILL PL,APT #324",-94,M,Iowa,42,"SHERBON,ZETTA V",V_Participant,
101133,Bouton,1990-09-08T22:11:38Z,"1892 NORWALK CT.,APT #324",-94,F,Iowa,42,"DUFFEE,KEESTER M",V_Participant,
101135,Dawson,1989-05-08T22:11:38Z,165 BLOSSOM HILL RD SPC 171,-94,F,Iowa,42,"DE STORIES,BIJUAN T",V_Participant,
101138,Granger,1991-06-08T22:11:38Z,1100 E LINWOOD,-94,M,Iowa,42,"GALAN,THEOPHANES D",V_Participant,
101139,Linden,1990-03-08T22:11:38Z,17191 VALLEY OA,-94,F,Iowa,42,"HTAY,MERLYNDA ",V_Participant,
101140,Minburn,1990-03-08T22:11:38Z,20731 BEAUMONT DR,-94,M,Iowa,42,"MONGRAGON,MARY ASHLEY A",V_Participant,
101142,Redfield,1989-05-08T22:11:38Z,2287 MOWRY AVE  #H,-94,M,Iowa,42,"AL SADI,GIOVANIS N",V_Participant,
101143,Van Meter,1990-05-08T22:11:38Z,3306 EUCLID AVE,-94,F,Iowa,41,"BAIONI,JR,ANTOINE N",V_Participant,
101145,Woodward,1990-05-08T22:11:38Z,333 SAN CARLOS WAY A,-94,F,Iowa,42,"BLAKE,ARIENNE R",V_Participant,
101147,Drakesville,1991-03-08T22:11:38Z,210 HOLLY AVE #23,-93,F,Iowa,41,"LANTRIP,KAREISHA A",V_Participant,
101148,Floris,1989-10-08T22:11:38Z,3886 MULBERRY DRIVE,-92,M,Iowa,41,"AMBERDEN,LACEY ELIZABETH",V_Participant,
101149,Pulaski,1990-01-08T22:11:38Z,190  COLERIDGE  ST  APT 205,-92,F,Iowa,41,"ADGATE,ITAVIA  ",V_Participant,
101150,Davis City,1991-07-08T22:11:38Z,675 WEST SUNNY OAKES AVE APT B,-94,M,Iowa,41,"TORLAI,YASMIN L",V_Participant,
101151,Decatur,1990-09-08T22:11:38Z,26378 CARMEL RANCHO BLVD,-94,F,Iowa,41,"MILHOUS JR,LA SONJA ",V_Participant,
101152,Garden Grove,1990-04-08T22:11:38Z,2001 PINER ROAD #183,-94,M,Iowa,41,"RENEDIOS,WYKEETA J",V_Participant,
101153,Grand River,1990-01-08T22:11:38Z,49 E HAZELWOOD DR,-94,F,Iowa,41,"IRAG,ALEEZA J",V_Participant,
101155,Leon,1989-05-08T22:11:38Z,10900 WARNER AVE #111,-94,F,Iowa,41,"LOPEZ-MIRELES,ALEXZANDREA M",V_Participant,
101158,Masonville,1988-12-08T22:11:38Z,sd 1/24/08,-92,M,Iowa,42,"SEDDENS,CILEST C",V_Participant,
101159,Colesburg,1990-11-08T22:11:38Z,3311 MISSION ST APT 269,-91,F,Iowa,43,"POCHINSKI,SUBHANGA P",V_Participant,
101160,Delaware,1989-10-08T22:11:38Z,569 MAIN STREET APT #5,-91,M,Iowa,42,"GAMEZ,DZENAJLA S",V_Participant,
101162,Earlville,1990-02-08T22:11:38Z,213 VALDEZ,-91,M,Iowa,43,"OTANI,RIINA Y",V_Participant,
101164,Manchester,1991-07-08T22:11:38Z,25880 TOURNAMENT RD #109,-91,M,Iowa,42,"ELLISON,RIVKAH A",V_Participant,
101166,Hopkinton,1989-03-08T22:11:38Z,RT 1 BOX 2139,-91,M,Iowa,42,"TYNG,DYIMOND A",V_Participant,
101169,Danville,1990-11-08T22:11:38Z,2212 OAK HILLS CIR,-91,F,Iowa,41,"ANANE' JACKSON,NICK J",V_Participant,
101170,Mediapolis,1989-09-08T22:11:38Z,427 ALVARADO STREET,-91,M,Iowa,41,"DORFF,JIM JARALENE J",V_Participant,
101171,Middletown,1990-01-08T22:11:38Z,200 CHERRY STREET APT. B,-91,F,Iowa,41,"REHMAR,MARVEL E",V_Participant,
101172,Sperry,1990-04-08T22:11:38Z,3418 SANFORD ST,-91,M,Iowa,41,"BHOGAL,KYRAA ",V_Participant,
101173,West Burlington,1989-09-08T22:11:38Z,11000 16TH AVE SE # 406,-91,F,Iowa,41,"BEATY-CHINN,PURIFICACION W",V_Participant,
101175,Arnolds Park,1988-12-08T22:11:38Z,260 CANYON DR,-95,F,Iowa,43,"ARRETCHE,ANIAH ",V_Participant,
101176,Lake Park,1989-08-08T22:11:38Z,4736 WOODBRIDGE WAY,-95,M,Iowa,43,"PEAT,IVA ",V_Participant,
101177,Milford,1991-10-08T22:11:38Z,1336 ALMA AVENUE,-95,F,Iowa,43,"FAJARDO,OI YI ",V_Participant,
101178,Okoboji,1991-11-08T22:11:38Z,1287 FARRINGDON DR,-95,M,Iowa,43,"ALBO,JOSHLYN ",V_Participant,
